flow_id,payload_length,time_diff
9,35,0.002651270478963852
9,511,5.811391383758746e-05
10,405,4.687122054747306e-05
10,28,0.0033448857720941305
10,40,0.0016047385288402438
10,20,1e-06
10,33,0.0026036647614091635
10,25,0.00014108544564805925
10,275,6.493264663731679e-06
10,19,0.00013864305219613016
10,1269,0.0004194561333861202
10,47,0.005540190264582634
10,41,0.0005378851783461869
10,215,7.126278796931729e-05
10,38,0.002975115552544594
10,51,1e-06
10,299,8.530532795703039e-06
10,30,1e-06
10,1500,7.647842721780762e-05
10,20,7.767983333906159e-05
11,36,0.005434299353510141
12,33,0.0008403354440815747
12,34,0.00011904103303095326
12,29,1e-06
12,878,6.124990613898262e-05
12,35,1.3646520528709516e-05
12,1293,0.0004213327483739704
12,1244,0.0009693023166619241
12,47,0.008984320797026157
12,153,2.8533944714581594e-05
12,1500,1.2563858035719022e-05
13,1452,0.001774326665326953
13,103,1.682302900007926e-05
13,45,0.0001450230774935335
13,1266,1e-06
13,1280,0.006957098841667175
13,298,2.109151319018565e-05
13,47,0.0005065873847343028
13,31,0.0025740598794072866
14,37,0.0014560638228431344
14,111,1e-06
14,950,6.108110392233357e-05
14,903,1e-06
14,42,1e-06
14,28,6.399102130671963e-05
14,1258,0.008904918096959591
14,49,0.0025195174384862185
14,1118,0.018650224432349205
14,1254,0.0006986100343056023
14,29,0.00031087486422620714
14,32,0.005524101667106152
14,511,5.229925591265783e-06
14,46,8.517604874214157e-05
15,180,6.207249680301175e-05
15,1243,0.008289394900202751
15,419,0.0026855370961129665
15,258,8.336119208252057e-06
15,32,0.00795458722859621
15,33,0.00115203985478729
15,108,4.463185541681014e-05
15,1426,0.02227766253054142
15,63,0.006031837780028582
15,728,3.412444129935466e-05
15,1294,0.00026690479717217386
15,31,0.005178830586373806
15,346,5.579492062679492e-05
15,1412,0.02025490440428257
15,44,0.002935428638011217
15,35,1e-06
15,795,5.469223469845019e-05
15,313,5.3436113375937566e-05
15,1500,0.00034368186607025564
15,1133,1.1112391803180799e-05
15,304,8.451806934317574e-05
15,29,0.007917044684290886
15,94,8.69409050210379e-05
15,272,1.9107796106254682e-05
15,1100,0.0005889158346690238
15,1385,2.367756314924918e-05
15,885,0.0006240096990950406
15,1500,6.487764039775357e-05
15,24,1e-06
15,34,9.3628499598708e-05
15,99,2.7004713047062978e-05
15,796,1.022321157506667e-05
15,1091,7.187466690083966e-05
15,30,0.008772670291364193
15,1500,0.032507769763469696
15,31,0.0008385384571738541
15,85,0.0004553551261778921
15,54,0.006537721958011389
15,29,0.007158080581575632
15,1346,0.017586512491106987
15,68,0.00631399592384696
15,1500,0.017054162919521332
15,39,9.267692075809464e-05
15,37,0.0002098552358802408
15,604,0.0009843454463407397
15,1074,1.6092406440293416e-05
15,74,1e-06
15,30,0.00010148234287044033
15,114,1e-06
15,1347,0.0004243867879267782
15,383,6.994240538915619e-05
15,33,7.182786794146523e-05
15,43,1.2089116353308782e-05
15,34,2.898126467698603e-06
15,343,0.0015762754483148456
15,1033,0.00047566447756253183
15,456,0.0020090104080736637
15,24,0.001125260954722762
15,567,4.207886740914546e-05
15,524,0.024530479684472084
15,35,0.004986059386283159
15,81,0.006174435373395681
15,454,2.1115727577125654e-05
15,354,4.679205812863074e-05
15,37,0.0026462660171091557
15,1375,0.02460809424519539
15,203,2.4153934646165e-05
15,32,2.945665255538188e-05
15,30,0.011660772375762463
15,1427,0.020141148939728737
15,49,0.0039008113089948893
15,32,0.005829530768096447
15,168,1e-06
15,36,1e-06
15,1182,0.014049883931875229
15,26,0.012375058606266975
15,38,1e-06
15,38,0.001089802710339427
15,38,0.00027157817385159433
15,33,6.096055585658178e-06
15,40,0.000125746097182855
15,187,2.1627256501233205e-05
16,1500,1e-06
16,30,0.005246208980679512
16,25,0.005341799464076757
16,38,0.010012221522629261
16,1385,1e-06
16,39,0.002215930260717869
16,1090,0.0004927719128318131
16,31,0.002744091674685478
16,42,0.002912532538175583
16,158,1e-06
16,171,3.252093665651046e-05
16,109,0.010261904448270798
16,1046,3.788628600887023e-05
16,1402,0.019604776054620743
16,783,0.0005892213084734976
16,27,0.007498444058001041
16,1148,1e-06
16,36,0.011581516824662685
16,290,3.822697181021795e-06
16,398,8.022932888707146e-05
16,39,0.00033203730708919466
16,1382,0.00025726351304911077
16,1222,9.1479996626731e-06
16,34,9.533677803119645e-05
16,223,0.01179965678602457
16,46,0.0009317576768808067
16,42,0.010669066570699215
16,37,0.0006456687697209418
16,35,0.0020154688972979784
16,33,9.398123802384362e-05
16,33,0.003913463559001684
16,38,1e-06
16,31,0.0028008671943098307
16,713,0.0006987474043853581
16,27,0.008249368518590927
16,445,2.2598393115913495e-05
16,1003,0.00091112608788535
16,1500,3.854286842397414e-05
16,1199,0.00036401706165634096
16,36,0.01858372986316681
16,1165,0.00041892085573635995
16,447,3.989910692325793e-05
16,768,0.00035681723966263235
16,30,0.005989625118672848
16,229,0.00035211359499953687
16,28,0.005295960232615471
16,42,0.003425231436267495
16,967,0.00011113294021924958
16,600,0.036379631608724594
16,32,0.005787498317658901
16,1187,3.24243119393941e-05
16,177,1e-06
16,580,5.6755579862510785e-05
16,55,2.297464743605815e-05
16,57,0.005004848353564739
16,655,0.0044440170750021935
16,43,0.010599291883409023
16,513,0.0019513714360073209
16,194,6.501687312265858e-05
16,888,0.0015518689760938287
16,1296,0.024089688435196877
16,998,0.0004391121619846672
16,39,0.01960042677819729
16,47,0.004864173009991646
16,28,1.5477267879759893e-05
16,659,9.789558680495247e-05
16,820,2.9467129934346303e-05
17,31,0.002333869691938162
17,71,0.019865747541189194
17,34,0.00015052486560307443
17,1250,0.00272435718216002
17,32,1e-06
17,23,0.0005520226550288498
17,215,3.646136246970855e-05
17,79,0.005076707806438208
17,369,0.009327718988060951
17,1102,0.0002881217224057764
17,78,0.016581259667873383
17,31,0.0016154260374605656
17,814,0.0014743912033736706
17,260,1e-06
17,296,0.001997337443754077
17,327,2.2133197489893064e-05
17,101,0.006879725959151983
17,1500,1e-06
17,31,2.8620790544664487e-05
17,274,6.310649769147858e-05
17,34,0.005101784598082304
17,37,0.00011327614629408345
17,53,0.006294389721006155
17,34,0.003362625604495406
17,1370,0.00025229956372641027
17,200,6.282314279815182e-05
17,36,0.003197460900992155
17,1167,9.98376272036694e-05
17,34,0.0032734612468630075
17,39,0.0017080249963328242
17,41,0.0023614359088242054
17,297,2.9264567274367437e-05
17,76,1e-06
17,35,0.0005367538542486727
17,38,0.0025280765257775784
17,28,0.00014988690963946283
17,34,0.004342087544500828
17,63,0.006043402012437582
17,34,1e-06
17,28,1e-06
17,129,1e-06
17,35,0.00015741176321171224
18,26,2.3426106054103002e-05
19,35,1e-06
20,1171,0.00018372209160588682
20,234,2.24151553993579e-05
20,37,0.00242248410359025
20,192,1e-06
20,1500,1.2939413863932714e-05
20,822,0.00028215241036377847
20,1003,5.657187648466788e-05
20,42,5.724429138354026e-05
20,31,0.004888276103883982
20,38,0.00239188433624804
20,1500,1.9654249626910314e-05
20,56,1e-06
20,844,0.0009400119888596237
20,33,0.0037482616025954485
20,517,3.2229665521299466e-05
20,174,0.01245533861219883
20,38,0.0036241458728909492
20,33,0.0012498561991378665
20,1500,1e-06
20,1257,0.03157636523246765
20,50,0.005172601900994778
20,1500,0.00012524108751676977
20,387,2.4941367883002385e-05
20,1500,2.3415628675138578e-05
20,36,0.00015692724264226854
20,32,0.007636218797415495
21,26,0.001483745640143752
22,34,0.000173372303834185
22,35,0.001101224566809833
22,187,0.010158603079617023
22,29,0.00012417612015269697
22,34,0.015462360344827175
22,127,6.335981743177399e-05
22,33,0.0027519576251506805
22,1235,0.0022395134437829256
23,30,0.006282555405050516
24,32,0.0026846874970942736
24,383,2.0693605620181188e-05
24,152,4.7390898544108495e-05
24,1475,0.00024693095474503934
24,992,0.02623644471168518
24,41,1e-06
24,436,6.677148485323414e-05
24,1500,0.0007474264712072909
25,29,0.0059781610034406185
25,132,4.376135620987043e-06
25,156,0.00030974028049968183
25,34,0.003247438929975033
25,31,0.00010975178884109482
25,36,0.005871327128261328
25,31,0.00681453850120306
25,28,6.566390948137268e-05
25,38,0.0011489412281662226
25,1500,0.0212521031498909
26,510,2.2655436623608693e-05
26,1318,2.963360384455882e-05
26,33,0.0034269611351191998
26,32,0.011077425442636013
26,445,2.2992575395619497e-05
26,63,0.0038893886376172304
26,1372,0.00036550391814671457
26,179,2.9770508263027295e-05
26,646,3.9111673686420545e-05
26,70,2.908063106588088e-05
26,208,7.942373486002907e-05
26,76,0.007189938332885504
26,40,0.005520432256162167
26,958,2.817864515236579e-05
26,38,0.002702178666368127
26,50,9.287086868425831e-05
26,31,0.008434460498392582
26,175,8.802286902209744e-05
26,33,0.008492513559758663
26,1118,0.0003290475287940353
26,1024,1e-06
26,28,8.034900383790955e-05
26,31,0.001335765584371984
26,27,2.819191649905406e-05
26,212,1.0061394277727231e-05
26,58,5.832043461850844e-05
26,1229,0.0004098658391740173
26,36,0.0015784378629177809
26,39,1e-06
26,1500,0.02806273102760315
26,1353,0.015940068289637566
26,30,0.006319662556052208
26,585,5.3210966143524274e-05
26,1500,0.002963025588542223
26,44,1e-06
26,1500,1e-06
26,150,2.915094592026435e-05
26,798,0.0015917874407023191
26,27,0.006979537196457386
26,38,0.012307457625865936
26,39,0.0010349181247875094
26,596,5.543636143556796e-05
26,36,1e-06
26,1500,1e-06
26,34,8.897561201592907e-05
26,1500,0.03967839851975441
26,429,3.981458939961158e-05
26,812,0.0092847291380167
26,31,0.009147044271230698
26,257,3.2548410672461614e-05
26,415,2.3228200006997213e-05
26,200,1e-06
26,390,6.38210549368523e-05
26,139,1e-06
26,1269,0.0004698160046245903
26,283,1e-06
26,194,3.075095810345374e-05
26,28,0.0006208958220668137
26,888,2.8446633223211393e-05
26,231,4.698041811934672e-05
26,41,0.0029911852907389402
26,29,0.0008107124012894928
26,1104,0.0004637279489543289
26,272,5.261515252641402e-05
26,36,0.0035979861859232187
26,32,0.0030190718825906515
26,31,0.005620038602501154
26,1272,9.645622776588425e-05
26,37,0.0017641264712437987
26,1231,5.504474029294215e-05
26,1006,8.421119855483994e-05
26,123,1e-06
26,40,1e-06
26,40,0.007686501834541559
26,1500,0.0005221544415690005
26,120,0.012039924040436745
26,77,1e-06
26,53,0.013390124775469303
26,38,0.00280026625841856
26,25,1.8841490145860007e-06
26,1500,0.0016042673960328102
26,35,3.204153836122714e-05
26,37,0.002113684080541134
27,36,0.003449418116360903
27,643,2.2091287974035367e-05
27,238,9.052719542523846e-05
27,33,0.000653470226097852
27,32,0.007513116579502821
27,352,8.329134288942441e-06
27,53,0.004132573958486319
27,1067,0.00029648220515809953
27,67,0.005290500819683075
27,61,0.0125429080799222
27,645,4.625538349500857e-05
27,39,4.258783519617282e-05
28,181,1.3472130376612768e-05
28,30,0.0048622069880366325
28,38,0.0002847419527824968
29,31,0.0013079522177577019
29,1500,0.004486437421292067
29,40,1e-06
30,59,9.103639604290947e-05
31,1500,1e-06
31,68,0.006211571395397186
31,160,7.884194928919896e-06
32,173,2.9893908504163846e-05
32,39,0.002683082362636924
32,85,0.005607874598354101
32,135,3.993030622950755e-05
32,862,5.254646748653613e-05
32,40,0.0016664115246385336
32,36,0.0016907070530578494
32,30,0.00606684572994709
32,32,0.005622784607112408
32,26,0.0003676073101814836
32,40,0.0031109992414712906
32,32,0.007122480310499668
32,34,0.003696381114423275
32,99,3.2102074328577146e-05
32,49,0.0010525058023631573
32,1500,0.00486111780628562
33,1500,0.011237665079534054
34,11,0.00911174900829792
34,75,0.005413657985627651
34,389,7.808635564288124e-05
34,623,4.429914042702876e-05
34,131,3.5298140574013814e-05
34,392,3.513609044603072e-05
34,1489,0.00993357878178358
34,60,0.007000478450208902
34,1403,0.0003681067319121212
34,534,2.8729755285894498e-05
34,26,0.0028338769916445017
34,1048,0.000372986396541819
34,1500,0.00010444883810123429
34,1143,5.3180930990492925e-05
34,29,0.0021679115016013384
34,1178,7.617807568749413e-05
34,34,1.4847926649963483e-05
34,127,7.133380131563172e-05
34,35,1e-06
34,379,3.544296123436652e-05
34,35,0.002978673204779625
34,1485,4.8195328417932615e-05
34,292,9.819384285947308e-05
34,1238,0.000411873304983601
34,64,0.00564931333065033
35,34,0.0014751591952517629
35,1010,5.1765786338364705e-05
35,349,2.819191649905406e-05
35,668,8.111903298413381e-06
35,37,0.018030112609267235
35,1032,0.0009959101444110274
35,26,0.0006021876470185816
35,30,0.006177281960844994
35,272,1e-06
35,59,0.00303444336168468
35,68,0.006275266874581575
35,1139,3.089833990088664e-05
35,1358,0.024409279227256775
35,620,3.305248901597224e-05
35,38,0.0018667209660634398
36,1000,0.0003365269803907722
36,1373,0.000304072949802503
36,1500,6.984787614783272e-05
37,64,0.006727511063218117
38,28,0.005129293538630009
38,26,0.0003718732332345098
38,739,0.0008716432494111359
38,69,0.004805841948837042
38,49,0.004628012888133526
38,263,5.8963047194993123e-05
38,1266,0.012676245532929897
38,197,2.6337420422350988e-05
38,73,0.004605465568602085
38,32,1.4346875104820356e-05
38,23,0.00035679209395311773
38,33,0.007012316957116127
38,65,0.006774307228624821
38,324,1e-06
38,1076,0.0008516486850567162
38,31,0.00787181407213211
38,326,0.012350746430456638
38,36,0.01419831719249487
38,37,1e-06
38,39,0.002809135941788554
38,942,7.781068416079506e-05
38,34,1e-06
38,1445,0.001946043805219233
38,32,0.0070463065057992935
39,757,1e-06
39,950,1.918416455737315e-05
39,32,0.0005191935342736542
40,37,0.0031282883137464523
40,1053,0.0003572307468857616
40,42,0.00011310292029520497
40,289,0.011880552396178246
40,35,0.0023628822527825832
40,42,0.00372538180090487
40,1470,6.596658931812271e-05
40,78,1e-06
40,31,0.0003648682904895395
40,33,0.00013129677972756326
40,38,1e-06
40,33,0.002130004344508052
40,1436,0.004148288629949093
40,676,7.675922097405419e-05
40,635,5.7637542340671644e-05
40,32,0.0008873976184986532
40,33,0.002562284003943205
41,150,1e-06
41,29,8.27907570055686e-06
41,1500,2.506738155716448e-06
41,865,2.1890587959205732e-05
41,32,0.00768053624778986
41,414,2.547711119404994e-05
41,209,2.839168519130908e-05
41,1243,0.019729699939489365
41,39,1e-06
41,41,9.2984082584735e-06
41,36,1e-06
41,82,1e-06
41,260,4.601091131917201e-05
41,33,0.006829115096479654
41,29,1e-06
41,41,0.006724955514073372
41,546,1.0637882951414213e-05
41,1500,1e-06
41,29,0.0007077155751176178
41,35,0.00871029868721962
41,599,2.3868484277045354e-05
41,1167,0.0004628350434359163
41,1334,0.038698554039001465
41,47,0.011052862741053104
41,776,1e-06
41,361,4.4280746806180105e-05
41,56,0.006938514299690723
41,245,1.0420419130241498e-05
41,31,0.005161908455193043
41,1186,2.817515269271098e-05
41,1500,0.03059328906238079
41,656,6.025153197697364e-05
41,31,1e-06
41,705,3.1794039387023076e-05
41,231,3.8464870158350095e-05
41,1056,0.0002535067906137556
41,54,4.281950168660842e-05
41,1471,0.00034251026227138937
41,137,0.008780453354120255
42,1061,0.0206511989235878
43,1384,0.00020322095951996744
44,54,0.0007799609447829425
45,220,1.902816802612506e-05
45,31,0.0025090023409575224
45,277,6.608114199480042e-05
46,47,0.0009549576207064092
46,36,0.0026187363546341658
46,34,0.000793922517914325
46,30,0.0007875713636167347
46,41,0.0018926112679764628
46,70,1.9734809029614553e-05
46,29,0.007275351323187351
46,31,0.0069713410921394825
46,619,3.5348664823686704e-05
46,29,0.005813089199364185
46,32,1.4340588677441701e-05
46,25,0.0005085743614472449
46,30,0.0048154122196137905
46,1366,0.0003709991869982332
46,41,1e-06
46,1017,0.006575653329491615
46,37,0.003848564811050892
46,47,0.005496853031218052
46,1500,0.0012948578223586082
46,36,0.0003352515341248363
46,625,3.4415479603921995e-05
46,86,0.007184268906712532
46,1005,0.0004992599715478718
46,28,0.000938741082791239
46,35,0.0008331573917530477
46,405,1.1960361007368192e-05
46,35,1e-06
46,1500,0.0041361721232533455
46,308,2.0414441678440198e-05
46,1132,4.595573045662604e-05
46,73,3.660413995021372e-06
46,1275,0.027673780918121338
46,46,0.00011115575762232766
46,135,2.3832395527279004e-05
46,31,0.004883197136223316
46,169,0.005737061612308025
46,791,3.056026980630122e-05
46,30,5.397022687247954e-05
46,66,0.005714806262403727
46,30,0.006946898531168699
46,919,0.0003652529267128557
46,1051,0.0002391281013842672
46,366,1e-06
46,134,1.313592292717658e-05
46,30,0.008466898463666439
46,35,0.0001107219941332005
46,31,1e-06
46,1207,0.006803752854466438
46,119,1.2250700820004568e-05
46,54,0.006269568111747503
47,68,0.005719856824725866
48,30,0.00016804793267510831
48,44,0.006605095230042934
48,32,0.0023990559857338667
49,38,0.0028392241802066565
50,37,0.0015776478685438633
51,264,4.463721052161418e-05
51,36,0.009072858840227127
51,149,1e-06
51,207,1.0451618436491117e-05
51,66,0.005490422714501619
51,37,5.6645450968062505e-05
51,1149,5.0720609579002485e-05
51,122,4.972456008545123e-05
51,33,0.008205422200262547
51,33,4.756808266392909e-05
51,45,0.012436089105904102
51,257,6.351651245495304e-05
51,247,7.840021135052666e-05
51,1142,0.0018292791210114956
51,1424,5.807246998301707e-05
51,462,7.946517871459946e-05
51,37,0.002557244850322604
51,44,0.001962102949619293
51,232,6.575686711585149e-06
51,310,1e-06
51,497,3.7124929804122075e-05
51,1217,0.00047669591731391847
51,1116,0.00046462900354526937
51,35,9.463549213251099e-05
51,350,5.185379632166587e-05
51,31,0.006583713460713625
51,33,0.0007109714788384736
51,268,3.206994369975291e-05
51,73,0.0062241097912192345
51,30,0.006240900605916977
51,30,1e-06
51,147,1.346328281215392e-05
51,31,0.006291658151894808
51,142,6.381989078363404e-05
51,106,2.360771395615302e-05
51,215,0.003822009777650237
51,195,0.0014225291088223457
51,464,1.4319168258225545e-05
51,55,0.00014085238217376173
51,1429,0.014338566921651363
51,1167,5.535626769415103e-05
51,1232,0.00023484494886361063
51,31,0.00012360428809188306
51,1500,1.6684494767105207e-05
51,1500,6.232325540622696e-05
51,934,8.887293370207772e-05
51,84,0.0066130016930401325
51,306,6.100543760112487e-05
51,1423,0.016375785693526268
51,701,1e-06
51,36,0.001699352404102683
51,1079,6.723068509018049e-06
52,91,0.025499340146780014
53,37,0.0007902779034338892
