flow_id,payload_length,time_diff
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
20,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
21,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
22,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
23,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
24,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
25,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
26,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
27,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
28,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
29,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
30,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
31,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
32,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
33,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
34,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
35,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
36,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
37,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
38,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
39,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
40,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
41,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
42,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
43,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
44,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
45,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
46,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
47,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
48,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
49,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
50,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
51,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
52,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
53,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
54,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
55,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
56,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
57,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
58,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
59,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
60,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
61,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
62,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
63,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
64,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
65,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
66,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
67,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
68,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
69,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
70,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
71,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
72,0,1e-06
